"Time (s)","Pressure (hPa)"
1.862007744E3,9.645698242E2
1.862041313E3,9.645598755E2
1.862074882E3,9.645398560E2
1.862108421E3,9.645498657E2
1.862141990E3,9.645498657E2
1.862175560E3,9.645598755E2
1.862209160E3,9.645698242E2
1.862242698E3,9.645898438E2
1.862276298E3,9.645698242E2
1.862309868E3,9.645798340E2
1.862343437E3,9.645698242E2
1.862376976E3,9.645698242E2
1.862410576E3,9.645598755E2
1.862444114E3,9.645798340E2
1.862477745E3,9.645898438E2
1.862511253E3,9.645698242E2
1.862544853E3,9.645698242E2
1.862578392E3,9.645698242E2
1.862611992E3,9.645498657E2
1.862645561E3,9.645498657E2
1.862679130E3,9.645498657E2
1.862712669E3,9.645498657E2
1.862746269E3,9.645398560E2
1.862779838E3,9.645398560E2
1.862813408E3,9.645498657E2
1.862846946E3,9.645598755E2
1.862881401E3,9.645498657E2
1.862914085E3,9.645698242E2
1.862947685E3,9.645498657E2
1.862981254E3,9.645698242E2
1.863014824E3,9.645598755E2
1.863048362E3,9.645498657E2
1.863081993E3,9.645398560E2
1.863115501E3,9.645498657E2
1.863149070E3,9.645398560E2
1.863182640E3,9.645299072E2
1.863216240E3,9.645098877E2
1.863249778E3,9.644998779E2
1.863283378E3,9.644998779E2
1.863316948E3,9.644998779E2
1.863350517E3,9.644998779E2
1.863384056E3,9.644898682E2
1.863417656E3,9.644799194E2
1.863451194E3,9.644799194E2
1.863484794E3,9.644799194E2
1.863518364E3,9.644998779E2
1.863551933E3,9.644998779E2
1.863585472E3,9.644998779E2
1.863619072E3,9.644998779E2
1.863652641E3,9.645198975E2
1.863686210E3,9.645299072E2
1.863719749E3,9.645398560E2
1.863753380E3,9.645398560E2
1.863786888E3,9.645398560E2
1.863821342E3,9.645498657E2
1.863854057E3,9.645498657E2
1.863887596E3,9.645698242E2
1.863921196E3,9.645698242E2
1.863954796E3,9.645698242E2
1.863988334E3,9.645698242E2
1.864021904E3,9.645598755E2
1.864055443E3,9.645498657E2
1.864089042E3,9.645498657E2
1.864122581E3,9.645398560E2
1.864156151E3,9.645299072E2
1.864189750E3,9.644998779E2
1.864223320E3,9.645198975E2
1.864256859E3,9.645198975E2
1.864290458E3,9.645299072E2
1.864323997E3,9.645299072E2
1.864357597E3,9.645299072E2
1.864391166E3,9.645498657E2
1.864424736E3,9.645498657E2
1.864458305E3,9.645598755E2
1.864491874E3,9.645498657E2
1.864525413E3,9.645498657E2
1.864558983E3,9.645498657E2
1.864592552E3,9.645498657E2
1.864626182E3,9.645299072E2
1.864659691E3,9.645498657E2
1.864693290E3,9.645299072E2
1.864726860E3,9.645299072E2
1.864761406E3,9.645398560E2
1.864793968E3,9.645498657E2
1.864827568E3,9.645299072E2
1.864861107E3,9.645398560E2
1.864894706E3,9.645299072E2
1.864928245E3,9.645299072E2
1.864961845E3,9.645299072E2
1.864995384E3,9.645299072E2
1.865028984E3,9.645299072E2
1.865062553E3,9.645299072E2
1.865096153E3,9.645198975E2
1.865129661E3,9.644998779E2
1.865163261E3,9.644898682E2
1.865196800E3,9.644699097E2
1.865230400E3,9.644898682E2
1.865263939E3,9.644998779E2
1.865297538E3,9.644998779E2
1.865331077E3,9.645098877E2
1.865364677E3,9.645398560E2
1.865398246E3,9.645498657E2
1.865431816E3,9.645598755E2
1.865465355E3,9.645498657E2
1.865498924E3,9.645498657E2
1.865532493E3,9.645398560E2
1.865566093E3,9.645498657E2
1.865599632E3,9.645498657E2
1.865633262E3,9.645498657E2
1.865666771E3,9.645498657E2
1.865700370E3,9.645398560E2
1.865733909E3,9.645498657E2
1.865767509E3,9.645398560E2
1.865801048E3,9.645299072E2
1.865834617E3,9.645398560E2
1.865868187E3,9.645498657E2
1.865901787E3,9.645698242E2
1.865935325E3,9.645498657E2
1.865968925E3,9.645299072E2
1.866002495E3,9.645498657E2
1.866036064E3,9.645998535E2
1.866069603E3,9.645798340E2
1.866103203E3,9.645498657E2
1.866136741E3,9.645798340E2
1.866170341E3,9.646098633E2
1.866203880E3,9.645998535E2
1.866237449E3,9.645998535E2
1.866271019E3,9.645998535E2
1.866304588E3,9.646098633E2
1.866338157E3,9.645998535E2
1.866371757E3,9.646198120E2
1.866405296E3,9.646198120E2
1.866438865E3,9.646098633E2
1.866472465E3,9.645998535E2
1.866506035E3,9.646098633E2
1.866539573E3,9.646198120E2
1.866573143E3,9.646198120E2
1.866606712E3,9.646198120E2
1.866640312E3,9.646198120E2
1.866673881E3,9.646298218E2
1.866707451E3,9.646298218E2
1.866741020E3,9.646298218E2
1.866774589E3,9.646398315E2
1.866808159E3,9.646398315E2
1.866841728E3,9.646597900E2
1.866875297E3,9.646697998E2
1.866908867E3,9.646497803E2
1.866942405E3,9.646497803E2
1.866976036E3,9.646398315E2
1.867009575E3,9.646497803E2
1.867043144E3,9.646497803E2
1.867076683E3,9.646398315E2
1.867110252E3,9.646298218E2
1.867143821E3,9.646198120E2
1.867177421E3,9.646298218E2
1.867210960E3,9.646398315E2
1.867244560E3,9.646398315E2
1.867278099E3,9.646497803E2
1.867311668E3,9.646497803E2
1.867345268E3,9.646298218E2
1.867378813E3,9.646198120E2
1.867412382E3,9.646198120E2
1.867445982E3,9.646198120E2
1.867479521E3,9.646098633E2
1.867513121E3,9.645898438E2
1.867546660E3,9.645998535E2
1.867580260E3,9.645898438E2
1.867613798E3,9.646098633E2
1.867647398E3,9.646198120E2
1.867680968E3,9.646398315E2
1.867714567E3,9.646198120E2
1.867748076E3,9.646497803E2
1.867781676E3,9.646398315E2
1.867815214E3,9.646497803E2
1.867848814E3,9.646298218E2
1.867882384E3,9.646398315E2
1.867915953E3,9.646398315E2
1.867949522E3,9.646497803E2
1.867983092E3,9.646298218E2
1.868016661E3,9.646298218E2
1.868050230E3,9.646198120E2
1.868083769E3,9.646098633E2
1.868117369E3,9.645998535E2
1.868150908E3,9.646098633E2
1.868184508E3,9.646198120E2
1.868218047E3,9.646198120E2
1.868251799E3,9.646398315E2
1.868285185E3,9.646398315E2
1.868318785E3,9.646298218E2
1.868352354E3,9.646398315E2
1.868385954E3,9.646398315E2
1.868419493E3,9.646298218E2
1.868453062E3,9.646398315E2
1.868486601E3,9.646398315E2
1.868520201E3,9.646298218E2
1.868553740E3,9.646298218E2
1.868587309E3,9.646298218E2
1.868620879E3,9.646398315E2
1.868654478E3,9.646198120E2
1.868688017E3,9.646298218E2
1.868721617E3,9.646497803E2
1.868755156E3,9.646697998E2
1.868788725E3,9.646697998E2
1.868822295E3,9.646697998E2
1.868855864E3,9.646597900E2
1.868889433E3,9.646697998E2
1.868923033E3,9.646798096E2
1.868956572E3,9.646898193E2
1.868990172E3,9.646697998E2
1.869023711E3,9.646697998E2
1.869057310E3,9.646697998E2
1.869090849E3,9.646697998E2
1.869124449E3,9.646798096E2
1.869157988E3,9.646697998E2
1.869191588E3,9.646697998E2
1.869225127E3,9.646697998E2
1.869258757E3,9.646597900E2
1.869292265E3,9.646697998E2
1.869325865E3,9.646697998E2
1.869359434E3,9.646697998E2
1.869393004E3,9.646697998E2
1.869426543E3,9.646898193E2
1.869460112E3,9.646997681E2
1.869493681E3,9.646997681E2
1.869527281E3,9.646898193E2
1.869560820E3,9.646898193E2
1.869594420E3,9.646898193E2
1.869627959E3,9.646798096E2
1.869661558E3,9.646798096E2
1.869695128E3,9.646798096E2
1.869728697E3,9.646697998E2
1.869762266E3,9.646697998E2
1.869795805E3,9.646697998E2
1.869829375E3,9.646398315E2
1.869862974E3,9.646597900E2
1.869896544E3,9.646497803E2
1.869930113E3,9.646697998E2
1.869963652E3,9.646798096E2
1.869997252E3,9.646697998E2
1.870030791E3,9.646597900E2
1.870064390E3,9.646597900E2
1.870097929E3,9.646697998E2
1.870131529E3,9.646597900E2
1.870165068E3,9.646697998E2
1.870198668E3,9.646497803E2
1.870232207E3,9.646697998E2
1.870265807E3,9.646597900E2
1.870299345E3,9.646398315E2
1.870333006E3,9.646398315E2
1.870366515E3,9.646398315E2
1.870400114E3,9.646497803E2
1.870433623E3,9.646597900E2
1.870467192E3,9.646697998E2
1.870500761E3,9.646697998E2
1.870534361E3,9.646597900E2
1.870567900E3,9.646798096E2
1.870601500E3,9.646697998E2
1.870635069E3,9.646697998E2
1.870668639E3,9.646697998E2
1.870702177E3,9.646898193E2
1.870735777E3,9.646898193E2
1.870769316E3,9.646898193E2
1.870802885E3,9.646898193E2
1.870836455E3,9.646997681E2
1.870870055E3,9.646898193E2
1.870903624E3,9.646898193E2
1.870937224E3,9.646898193E2
1.870970732E3,9.646798096E2
1.871004301E3,9.646798096E2
1.871037871E3,9.646898193E2
1.871071471E3,9.646697998E2
1.871105040E3,9.646798096E2
1.871138609E3,9.646798096E2
1.871172179E3,9.646798096E2
1.871205748E3,9.646798096E2
1.871239287E3,9.646898193E2
1.871272887E3,9.646898193E2
1.871306425E3,9.646898193E2
1.871340025E3,9.646898193E2
1.871373595E3,9.646798096E2
1.871407194E3,9.646898193E2
1.871440703E3,9.646997681E2
1.871474303E3,9.646898193E2
1.871507872E3,9.646997681E2
1.871541533E3,9.646997681E2
1.871575011E3,9.646898193E2
1.871608580E3,9.646697998E2
1.871642119E3,9.646697998E2
1.871675749E3,9.646697998E2
1.871709288E3,9.646798096E2
1.871742888E3,9.646697998E2
1.871776427E3,9.646597900E2
1.871810026E3,9.646398315E2
1.871843535E3,9.646398315E2
1.871877135E3,9.646398315E2
1.871910704E3,9.646497803E2
1.871944273E3,9.646697998E2
1.871977812E3,9.646697998E2
1.872011412E3,9.646798096E2
1.872044981E3,9.646798096E2
1.872078551E3,9.646798096E2
1.872112120E3,9.646898193E2
1.872145689E3,9.646798096E2
1.872179228E3,9.646597900E2
1.872212797E3,9.646597900E2
1.872246397E3,9.646497803E2
1.872279967E3,9.646597900E2
1.872313505E3,9.646398315E2
1.872347105E3,9.646398315E2
1.872380675E3,9.646398315E2
1.872414244E3,9.646597900E2
1.872447783E3,9.646497803E2
1.872481383E3,9.646398315E2
1.872514922E3,9.646398315E2
1.872548521E3,9.646398315E2
1.872582060E3,9.646497803E2
1.872615630E3,9.646697998E2
1.872649199E3,9.646697998E2
1.872682768E3,9.646697998E2
1.872716338E3,9.646697998E2
1.872749937E3,9.646697998E2
1.872783476E3,9.646697998E2
1.872817076E3,9.646898193E2
1.872850615E3,9.646798096E2
1.872884215E3,9.646697998E2
1.872917754E3,9.646697998E2
1.872951353E3,9.646697998E2
1.872984892E3,9.646697998E2
1.873018462E3,9.646798096E2
1.873052061E3,9.646997681E2
1.873085631E3,9.647097778E2
1.873119170E3,9.647197876E2
1.873152769E3,9.647197876E2
1.873186308E3,9.647297363E2
1.873219908E3,9.647397461E2
1.873253447E3,9.647397461E2
1.873287047E3,9.647297363E2
1.873320586E3,9.647297363E2
1.873354185E3,9.647397461E2
1.873387755E3,9.647497559E2
1.873421324E3,9.647397461E2
1.873454893E3,9.647297363E2
1.873488432E3,9.647397461E2
1.873522032E3,9.647497559E2
1.873555571E3,9.647397461E2
1.873589171E3,9.647297363E2
1.873622740E3,9.647297363E2
1.873656279E3,9.647397461E2
1.873689848E3,9.647297363E2
1.873723418E3,9.647097778E2
1.873757017E3,9.647197876E2
1.873790556E3,9.647097778E2
1.873824156E3,9.646997681E2
1.873857695E3,9.646898193E2
1.873891386E3,9.646997681E2
1.873924834E3,9.646997681E2
1.873958403E3,9.646898193E2
1.873991972E3,9.646997681E2
1.874025603E3,9.647097778E2
1.874059111E3,9.647297363E2
1.874092680E3,9.647397461E2
1.874126250E3,9.647397461E2
1.874159849E3,9.647197876E2
1.874193388E3,9.647397461E2
1.874226988E3,9.647397461E2
1.874260527E3,9.647397461E2
1.874294127E3,9.647197876E2
1.874327666E3,9.647197876E2
1.874361265E3,9.647197876E2
1.874394835E3,9.647297363E2
1.874428404E3,9.647297363E2
1.874461974E3,9.647197876E2
1.874495543E3,9.647397461E2
1.874529082E3,9.647397461E2
1.874562682E3,9.647497559E2
1.874596220E3,9.647497559E2
1.874629820E3,9.647497559E2
1.874663359E3,9.647497559E2
1.874702452E3,9.647397461E2
1.874730528E3,9.647497559E2
1.874764098E3,9.647397461E2
1.874797667E3,9.647297363E2
1.874831236E3,9.647297363E2
1.874864775E3,9.647297363E2
1.874898344E3,9.646997681E2
1.874931944E3,9.647097778E2
1.874965514E3,9.646898193E2
1.874999052E3,9.647197876E2
1.875032652E3,9.647197876E2
1.875066191E3,9.647497559E2
1.875099791E3,9.647597656E2
1.875133330E3,9.647597656E2
1.875166930E3,9.647597656E2
1.875200468E3,9.647797241E2
1.875234068E3,9.647397461E2
1.875267607E3,9.647197876E2
1.875301207E3,9.647597656E2
1.875334746E3,9.647597656E2
1.875374327E3,9.647597656E2
1.875401915E3,9.647397461E2
1.875435484E3,9.647397461E2
1.875469023E3,9.647197876E2
1.875502623E3,9.647397461E2
1.875536162E3,9.647397461E2
1.875569762E3,9.647297363E2
1.875603300E3,9.647297363E2
1.875637389E3,9.647297363E2
1.875670439E3,9.647197876E2
1.875709593E3,9.647297363E2
1.875737608E3,9.647297363E2
1.875771178E3,9.647297363E2
1.875804747E3,9.647397461E2
1.875838316E3,9.647397461E2
1.875871825E3,9.647397461E2
1.875905455E3,9.647397461E2
1.875938994E3,9.647397461E2
1.875972594E3,9.647397461E2
1.876006132E3,9.647497559E2
1.876039732E3,9.647397461E2
1.876073271E3,9.647397461E2
1.876106932E3,9.647397461E2
1.876140440E3,9.647397461E2
1.876174040E3,9.647397461E2
1.876207548E3,9.647397461E2
1.876241148E3,9.647397461E2
1.876274687E3,9.647497559E2
1.876308287E3,9.647497559E2
1.876341826E3,9.647297363E2
1.876377745E3,9.647397461E2
1.876408995E3,9.647397461E2
1.876442564E3,9.647397461E2
1.876476134E3,9.647497559E2
1.876509703E3,9.647497559E2
1.876543272E3,9.647597656E2
1.876576842E3,9.647597656E2
1.876610380E3,9.647697754E2
1.876643980E3,9.647797241E2
1.876677550E3,9.647797241E2
1.876712401E3,9.647697754E2
1.876744688E3,9.647697754E2
1.876778227E3,9.647797241E2
1.876811797E3,9.647797241E2
1.876845396E3,9.647697754E2
1.876878935E3,9.647797241E2
1.876912718E3,9.647797241E2
1.876946074E3,9.647797241E2
1.876979674E3,9.647797241E2
1.877013213E3,9.647697754E2
1.877046843E3,9.647797241E2
1.877080351E3,9.647797241E2
1.877113951E3,9.647797241E2
1.877147490E3,9.647797241E2
1.877181120E3,9.647797241E2
1.877214629E3,9.647797241E2
1.877248228E3,9.647997437E2
1.877281767E3,9.647997437E2
1.877315337E3,9.647897339E2
1.877348906E3,9.647797241E2
1.877382550E3,9.647697754E2
1.877416058E3,9.647797241E2
1.877449658E3,9.647797241E2
1.877483197E3,9.647897339E2
1.877516797E3,9.647897339E2
1.877550366E3,9.647797241E2
1.877583935E3,9.647797241E2
1.877617505E3,9.647797241E2
1.877651196E3,9.647697754E2
1.877684613E3,9.647697754E2
1.877718213E3,9.647797241E2
1.877751782E3,9.647797241E2
1.877785351E3,9.647797241E2
1.877818890E3,9.647697754E2
1.877852490E3,9.647597656E2
1.877886029E3,9.647597656E2
1.877919629E3,9.647597656E2
1.877953168E3,9.647597656E2
1.877986767E3,9.647597656E2
1.878020306E3,9.647397461E2
1.878053876E3,9.647497559E2
1.878087475E3,9.647597656E2
1.878121472E3,9.647597656E2
1.878154584E3,9.647497559E2
1.878188183E3,9.647397461E2
1.878221722E3,9.647397461E2
1.878255322E3,9.647397461E2
1.878288861E3,9.647097778E2
1.878322461E3,9.647097778E2
1.878356000E3,9.647097778E2
1.878389600E3,9.647197876E2
1.878423138E3,9.647297363E2
1.878456769E3,9.647297363E2
1.878490277E3,9.647297363E2
1.878523877E3,9.647397461E2
1.878557416E3,9.647397461E2
1.878591046E3,9.647597656E2
1.878624554E3,9.647497559E2
1.878658154E3,9.647597656E2
1.878691693E3,9.647597656E2
1.878725262E3,9.647697754E2
1.878758862E3,9.647597656E2
1.878792401E3,9.647597656E2
1.878825970E3,9.647597656E2
1.878859570E3,9.647697754E2
1.878893140E3,9.647797241E2
1.878926709E3,9.647797241E2
1.878960248E3,9.647797241E2
1.878993817E3,9.647797241E2
1.879027386E3,9.647897339E2
1.879060986E3,9.647797241E2
1.879094525E3,9.647797241E2
1.879128125E3,9.647797241E2
1.879161664E3,9.647797241E2
1.879195264E3,9.647797241E2
1.879228802E3,9.647797241E2
1.879262372E3,9.647797241E2
1.879295941E3,9.647797241E2
1.879329541E3,9.647797241E2
1.879363080E3,9.647797241E2
1.879403271E3,9.647597656E2
1.879430249E3,9.647697754E2
1.879463818E3,9.647697754E2
1.879497388E3,9.647797241E2
1.879530957E3,9.647697754E2
1.879564496E3,9.647697754E2
1.879598065E3,9.647997437E2
1.879631634E3,9.647697754E2
1.879665234E3,9.647697754E2
1.879698773E3,9.647597656E2
1.879732373E3,9.647597656E2
1.879765942E3,9.647597656E2
1.879799512E3,9.647597656E2
1.879833050E3,9.647497559E2
1.879866650E3,9.647597656E2
1.879900189E3,9.647697754E2
1.879933789E3,9.647697754E2
1.879967358E3,9.647797241E2
1.880001416E3,9.647597656E2
1.880034466E3,9.647697754E2
1.880068066E3,9.647797241E2
1.880101605E3,9.647797241E2
1.880135235E3,9.647797241E2
1.880168744E3,9.647797241E2
1.880202313E3,9.647697754E2
1.880235882E3,9.647597656E2
1.880269482E3,9.647697754E2
1.880303021E3,9.647897339E2
1.880336621E3,9.647797241E2
1.880370190E3,9.647797241E2
1.880403790E3,9.647797241E2
1.880437298E3,9.647897339E2
1.880470898E3,9.648096924E2
1.880504437E3,9.648096924E2
1.880538037E3,9.647997437E2
1.880571576E3,9.648096924E2
1.880605176E3,9.647997437E2
1.880638715E3,9.647997437E2
1.880672314E3,9.647997437E2
1.880705853E3,9.647997437E2
1.880739453E3,9.648096924E2
1.880772992E3,9.647997437E2
1.880806592E3,9.647897339E2
1.880840131E3,9.647897339E2
1.880873730E3,9.647897339E2
1.880907269E3,9.647797241E2
1.880941388E3,9.647797241E2
1.880974438E3,9.647797241E2
1.881008038E3,9.647697754E2
1.881041547E3,9.647697754E2
1.881075146E3,9.647697754E2
1.881108716E3,9.647797241E2
1.881142285E3,9.647897339E2
1.881175824E3,9.647797241E2
1.881209424E3,9.647797241E2
1.881242963E3,9.647897339E2
1.881276562E3,9.647797241E2
1.881310101E3,9.647797241E2
1.881343671E3,9.647797241E2
1.881377240E3,9.647797241E2
1.881410840E3,9.647797241E2
1.881444379E3,9.647897339E2
1.881477978E3,9.647797241E2
1.881511548E3,9.647897339E2
1.881545117E3,9.647997437E2
1.881578686E3,9.647997437E2
1.881612256E3,9.648096924E2
1.881645825E3,9.647997437E2
1.881679394E3,9.647997437E2
1.881712933E3,9.647897339E2
1.881746533E3,9.647997437E2
1.881780072E3,9.648096924E2
1.881813672E3,9.648096924E2
1.881847211E3,9.648096924E2
1.881881879E3,9.648197021E2
1.881914349E3,9.648096924E2
1.881947919E3,9.648197021E2
1.881981518E3,9.648197021E2
1.882015088E3,9.648096924E2
1.882048627E3,9.648197021E2
1.882082226E3,9.648096924E2
1.882115765E3,9.648197021E2
1.882149365E3,9.648197021E2
1.882182904E3,9.648297119E2
1.882216504E3,9.648297119E2
1.882250073E3,9.648497314E2
1.882283642E3,9.648397217E2
1.882317181E3,9.648497314E2
1.882351117E3,9.648497314E2
1.882384320E3,9.648696899E2
1.882417920E3,9.648596802E2
1.882451489E3,9.648696899E2
1.882485058E3,9.648696899E2
1.882518597E3,9.648497314E2
1.882552167E3,9.648596802E2
1.882585767E3,9.648497314E2
1.882619336E3,9.648497314E2
1.882652905E3,9.648596802E2
1.882686444E3,9.648397217E2
1.882720013E3,9.648397217E2
1.882753613E3,9.648497314E2
1.882787183E3,9.648497314E2
1.882820721E3,9.648596802E2
1.882854291E3,9.648796997E2
1.882887891E3,9.648896484E2
1.882921429E3,9.648996582E2
1.882955029E3,9.648796997E2
1.882988599E3,9.648696899E2
1.883022137E3,9.648497314E2
1.883055737E3,9.648297119E2
1.883089337E3,9.648096924E2
1.883122845E3,9.648497314E2
1.883156415E3,9.648696899E2
1.883189984E3,9.648796997E2
1.883223584E3,9.648796997E2
1.883257123E3,9.648796997E2
1.883290723E3,9.648596802E2
1.883324261E3,9.648796997E2
1.883357831E3,9.648996582E2
1.883391431E3,9.648996582E2
1.883425000E3,9.648996582E2
1.883458539E3,9.648996582E2
1.883492108E3,9.648796997E2
1.883525677E3,9.648996582E2
1.883559277E3,9.648996582E2
1.883592816E3,9.648796997E2
1.883626385E3,9.648796997E2
1.883659955E3,9.648696899E2
1.883693555E3,9.648796997E2
1.883727093E3,9.648497314E2
1.883760693E3,9.648596802E2
1.883794263E3,9.648596802E2
1.883827862E3,9.648596802E2
1.883861401E3,9.648497314E2
1.883894971E3,9.648696899E2
1.883928509E3,9.648696899E2
1.883962079E3,9.648497314E2
1.883995648E3,9.648497314E2
1.884029248E3,9.648497314E2
1.884062787E3,9.648596802E2
1.884096387E3,9.648796997E2
1.884129925E3,9.648696899E2
1.884163495E3,9.648696899E2
1.884197095E3,9.648596802E2
1.884230664E3,9.648796997E2
1.884264203E3,9.648596802E2
1.884297803E3,9.648596802E2
1.884331372E3,9.648497314E2
1.884364941E3,9.648397217E2
1.884398480E3,9.648397217E2
1.884432110E3,9.648497314E2
1.884465649E3,9.648397217E2
1.884499219E3,9.648497314E2
1.884532788E3,9.648497314E2
1.884566357E3,9.648696899E2
1.884599927E3,9.648596802E2
1.884633496E3,9.648796997E2
1.884667035E3,9.648596802E2
